"aar","valgtype","sted_type","sted_navn","overordnet_navn","parti_kode","parti_navn","mandater_antall","mandater_endring"
2015,"ko","kommune","Moss","Østfold","H","Høyre",11,-4
2015,"ko","kommune","Moss","Østfold","FRP","Fremskrittspartiet",4,-1
2015,"ko","kommune","Moss","Østfold","BLANKE","Blanke",0,0
2015,"ko","kommune","Moss","Østfold","Andre","Andre",0,0
2015,"ko","kommune","Moss","Østfold","Andre2","Andre2",0,0
2015,"ko","kommune","Sarpsborg","Østfold","A","Arbeiderpartiet",22,1
2015,"ko","kommune","Sarpsborg","Østfold","SV","Sosialistisk Venstreparti",1,0
2015,"ko","kommune","Sarpsborg","Østfold","RØDT","Rødt",0,0
2015,"ko","kommune","Sarpsborg","Østfold","SP","Senterpartiet",2,1
2015,"ko","kommune","Sarpsborg","Østfold","KRF","Kristelig Folkeparti",2,-1
2015,"ko","kommune","Sarpsborg","Østfold","MDG","Miljøpartiet De Grønne",1,1
2015,"ko","kommune","Sarpsborg","Østfold","V","Venstre",1,0
2015,"ko","kommune","Sarpsborg","Østfold","H","Høyre",7,-2
2015,"ko","kommune","Sarpsborg","Østfold","FRP","Fremskrittspartiet",6,0
2015,"ko","kommune","Sarpsborg","Østfold","PP","Pensjonistpartiet",1,0
2015,"ko","kommune","Sarpsborg","Østfold","BLANKE","Blanke",0,0
2015,"ko","kommune","Sarpsborg","Østfold","KRISTNE","Partiet De Kristne",0,0
2015,"ko","kommune","Sarpsborg","Østfold","Andre","Andre",1,0
2015,"ko","kommune","Sarpsborg","Østfold","Andre2","Andre2",0,0
2015,"ko","kommune","Fredrikstad","Østfold","A","Arbeiderpartiet",26,0
2015,"ko","kommune","Fredrikstad","Østfold","SV","Sosialistisk Venstreparti",1,-1
2015,"ko","kommune","Fredrikstad","Østfold","RØDT","Rødt",0,0
2015,"ko","kommune","Fredrikstad","Østfold","SP","Senterpartiet",2,1
2015,"ko","kommune","Fredrikstad","Østfold","KRF","Kristelig Folkeparti",2,0
2015,"ko","kommune","Fredrikstad","Østfold","MDG","Miljøpartiet De Grønne",2,2
2015,"ko","kommune","Fredrikstad","Østfold","V","Venstre",2,0
2015,"ko","kommune","Fredrikstad","Østfold","H","Høyre",9,-2
2015,"ko","kommune","Fredrikstad","Østfold","FRP","Fremskrittspartiet",7,0
2015,"ko","kommune","Fredrikstad","Østfold","KYST","Kystpartiet",0,0
2015,"ko","kommune","Fredrikstad","Østfold","PP","Pensjonistpartiet",1,0
2015,"ko","kommune","Fredrikstad","Østfold","BLANKE","Blanke",0,0
2015,"ko","kommune","Fredrikstad","Østfold","BYMILJØ","Bymiljølista",1,0
2015,"ko","kommune","Fredrikstad","Østfold","KRISTNE","Partiet De Kristne",0,0
2015,"ko","kommune","Fredrikstad","Østfold","Andre","Andre",2,0
2015,"ko","kommune","Fredrikstad","Østfold","Andre2","Andre2",0,0
2015,"ko","kommune","Hvaler","Østfold","A","Arbeiderpartiet",7,1
2015,"ko","kommune","Hvaler","Østfold","SV","Sosialistisk Venstreparti",1,0
2015,"ko","kommune","Hvaler","Østfold","SP","Senterpartiet",1,0
2015,"ko","kommune","Hvaler","Østfold","MDG","Miljøpartiet De Grønne",1,1
2015,"ko","kommune","Hvaler","Østfold","V","Venstre",0,-1
2015,"ko","kommune","Hvaler","Østfold","H","Høyre",5,0
2015,"ko","kommune","Hvaler","Østfold","FRP","Fremskrittspartiet",6,-1
2015,"ko","kommune","Hvaler","Østfold","BLANKE","Blanke",0,0
2015,"ko","kommune","Hvaler","Østfold","Andre","Andre",0,0
2015,"ko","kommune","Hvaler","Østfold","Andre2","Andre2",0,0
2015,"ko","kommune","Aremark","Østfold","A","Arbeiderpartiet",4,0
2015,"ko","kommune","Aremark","Østfold","SP","Senterpartiet",5,-1
2015,"ko","kommune","Aremark","Østfold","KRF","Kristelig Folkeparti",2,-1
2015,"ko","kommune","Aremark","Østfold","V","Venstre",1,-1
2015,"ko","kommune","Aremark","Østfold","H","Høyre",5,3
2015,"ko","kommune","Aremark","Østfold","BLANKE","Blanke",0,0
2015,"ko","kommune","Aremark","Østfold","Andre","Andre",0,0
2015,"ko","kommune","Aremark","Østfold","Andre2","Andre2",0,0
2015,"ko","kommune","Marker","Østfold","A","Arbeiderpartiet",11,-1
2015,"ko","kommune","Marker","Østfold","SP","Senterpartiet",6,0
2015,"ko","kommune","Marker","Østfold","KRF","Kristelig Folkeparti",3,0
2015,"ko","kommune","Marker","Østfold","V","Venstre",1,1
2015,"ko","kommune","Marker","Østfold","H","Høyre",3,0
2015,"ko","kommune","Marker","Østfold","FRP","Fremskrittspartiet",1,0
2015,"ko","kommune","Marker","Østfold","BLANKE","Blanke",0,0
2015,"ko","kommune","Marker","Østfold","Andre","Andre",0,0
2015,"ko","kommune","Marker","Østfold","Andre2","Andre2",0,0
2015,"ko","kommune","Rømskog","Østfold","A","Arbeiderpartiet",3,-1
2015,"ko","kommune","Rømskog","Østfold","SP","Senterpartiet",5,1
2015,"ko","kommune","Rømskog","Østfold","KRF","Kristelig Folkeparti",5,1
2015,"ko","kommune","Rømskog","Østfold","BLANKE","Blanke",0,0
2015,"ko","kommune","Rømskog","Østfold","Andre","Andre",0,0
2015,"ko","kommune","Rømskog","Østfold","Andre2","Andre2",0,-1
2015,"ko","kommune","Trøgstad","Østfold","A","Arbeiderpartiet",5,-1
2015,"ko","kommune","Trøgstad","Østfold","SP","Senterpartiet",9,1
2015,"ko","kommune","Trøgstad","Østfold","KRF","Kristelig Folkeparti",1,0
2015,"ko","kommune","Trøgstad","Østfold","V","Venstre",0,0
2015,"ko","kommune","Trøgstad","Østfold","H","Høyre",4,1
2015,"ko","kommune","Trøgstad","Østfold","FRP","Fremskrittspartiet",2,-1
2015,"ko","kommune","Trøgstad","Østfold","BLANKE","Blanke",0,0
2015,"ko","kommune","Trøgstad","Østfold","Andre","Andre",0,0
2015,"ko","kommune","Trøgstad","Østfold","Andre2","Andre2",0,0
2015,"ko","kommune","Spydeberg","Østfold","A","Arbeiderpartiet",4,-1
2015,"ko","kommune","Spydeberg","Østfold","SV","Sosialistisk Venstreparti",1,1
2015,"ko","kommune","Spydeberg","Østfold","SP","Senterpartiet",4,0
2015,"ko","kommune","Spydeberg","Østfold","KRF","Kristelig Folkeparti",3,0
2015,"ko","kommune","Spydeberg","Østfold","MDG","Miljøpartiet De Grønne",1,1
2015,"ko","kommune","Spydeberg","Østfold","V","Venstre",0,-1
2015,"ko","kommune","Spydeberg","Østfold","H","Høyre",6,1
2015,"ko","kommune","Spydeberg","Østfold","FRP","Fremskrittspartiet",2,-1
2015,"ko","kommune","Spydeberg","Østfold","BLANKE","Blanke",0,0
2015,"ko","kommune","Spydeberg","Østfold","Andre","Andre",0,0
2015,"ko","kommune","Spydeberg","Østfold","Andre2","Andre2",0,0
2015,"ko","kommune","Askim","Østfold","A","Arbeiderpartiet",13,0
2015,"ko","kommune","Askim","Østfold","SV","Sosialistisk Venstreparti",1,0
2015,"ko","kommune","Askim","Østfold","SP","Senterpartiet",2,1
2015,"ko","kommune","Askim","Østfold","KRF","Kristelig Folkeparti",2,0
2015,"ko","kommune","Askim","Østfold","MDG","Miljøpartiet De Grønne",1,1
2015,"ko","kommune","Askim","Østfold","V","Venstre",1,0
2015,"ko","kommune","Askim","Østfold","H","Høyre",12,1
2015,"ko","kommune","Askim","Østfold","FRP","Fremskrittspartiet",3,-1
2015,"ko","kommune","Askim","Østfold","BLANKE","Blanke",0,0
2015,"ko","kommune","Askim","Østfold","Andre","Andre",0,0
2015,"ko","kommune","Askim","Østfold","Andre2","Andre2",0,-2
2015,"ko","kommune","Eidsberg","Østfold","A","Arbeiderpartiet",8,1
2015,"ko","kommune","Eidsberg","Østfold","SV","Sosialistisk Venstreparti",1,0
2015,"ko","kommune","Eidsberg","Østfold","SP","Senterpartiet",5,0
2015,"ko","kommune","Eidsberg","Østfold","KRF","Kristelig Folkeparti",2,0
2015,"ko","kommune","Eidsberg","Østfold","V","Venstre",2,0
2015,"ko","kommune","Eidsberg","Østfold","H","Høyre",15,0
2015,"ko","kommune","Eidsberg","Østfold","FRP","Fremskrittspartiet",2,-1
2015,"ko","kommune","Eidsberg","Østfold","BLANKE","Blanke",0,0
2015,"ko","kommune","Eidsberg","Østfold","Andre","Andre",0,0
2015,"ko","kommune","Eidsberg","Østfold","Andre2","Andre2",0,0
2015,"ko","kommune","Skiptvet","Østfold","A","Arbeiderpartiet",10,1
2015,"ko","kommune","Skiptvet","Østfold","SP","Senterpartiet",5,1
2015,"ko","kommune","Skiptvet","Østfold","KRF","Kristelig Folkeparti",2,0
2015,"ko","kommune","Skiptvet","Østfold","H","Høyre",3,-1
2015,"ko","kommune","Skiptvet","Østfold","FRP","Fremskrittspartiet",1,-1
2015,"ko","kommune","Skiptvet","Østfold","BLANKE","Blanke",0,0
2015,"ko","kommune","Skiptvet","Østfold","Andre","Andre",0,0
2015,"ko","kommune","Skiptvet","Østfold","Andre2","Andre2",0,0
2015,"ko","kommune","Rakkestad","Østfold","A","Arbeiderpartiet",8,2
2015,"ko","kommune","Rakkestad","Østfold","SP","Senterpartiet",7,0
2015,"ko","kommune","Rakkestad","Østfold","KRF","Kristelig Folkeparti",5,1
2015,"ko","kommune","Rakkestad","Østfold","MDG","Miljøpartiet De Grønne",0,0
2015,"ko","kommune","Rakkestad","Østfold","V","Venstre",1,-3
2015,"ko","kommune","Rakkestad","Østfold","H","Høyre",2,0
2015,"ko","kommune","Rakkestad","Østfold","FRP","Fremskrittspartiet",2,0
2015,"ko","kommune","Rakkestad","Østfold","BLANKE","Blanke",0,0
2015,"ko","kommune","Rakkestad","Østfold","Andre","Andre",0,0
2015,"ko","kommune","Rakkestad","Østfold","Andre2","Andre2",0,0
2015,"ko","kommune","Råde","Østfold","A","Arbeiderpartiet",6,-1
2015,"ko","kommune","Råde","Østfold","SP","Senterpartiet",3,0
2015,"ko","kommune","Råde","Østfold","KRF","Kristelig Folkeparti",2,0
2015,"ko","kommune","Råde","Østfold","MDG","Miljøpartiet De Grønne",1,1
2015,"ko","kommune","Råde","Østfold","V","Venstre",1,-2
2015,"ko","kommune","Råde","Østfold","H","Høyre",9,3
2015,"ko","kommune","Råde","Østfold","FRP","Fremskrittspartiet",5,-1
2015,"ko","kommune","Råde","Østfold","BLANKE","Blanke",0,0
2015,"ko","kommune","Råde","Østfold","Andre","Andre",0,0
2015,"ko","kommune","Råde","Østfold","Andre2","Andre2",0,0
2015,"ko","kommune","Rygge","Østfold","A","Arbeiderpartiet",10,2
2015,"ko","kommune","Rygge","Østfold","SV","Sosialistisk Venstreparti",1,0
2015,"ko","kommune","Rygge","Østfold","RØDT","Rødt",0,0
2015,"ko","kommune","Rygge","Østfold","SP","Senterpartiet",2,1
2015,"ko","kommune","Rygge","Østfold","KRF","Kristelig Folkeparti",1,0
2015,"ko","kommune","Rygge","Østfold","MDG","Miljøpartiet De Grønne",1,1
2015,"ko","kommune","Rygge","Østfold","V","Venstre",1,-2
2015,"ko","kommune","Rygge","Østfold","H","Høyre",7,-1
2015,"ko","kommune","Rygge","Østfold","FRP","Fremskrittspartiet",4,0
2015,"ko","kommune","Rygge","Østfold","PP","Pensjonistpartiet",0,-1
2015,"ko","kommune","Rygge","Østfold","BLANKE","Blanke",0,0
2015,"ko","kommune","Rygge","Østfold","Andre","Andre",0,-1
2015,"ko","kommune","Rygge","Østfold","Andre2","Andre2",0,0
2015,"ko","kommune","Våler","Østfold","A","Arbeiderpartiet",3,-1
2015,"ko","kommune","Våler","Østfold","SV","Sosialistisk Venstreparti",0,0
2015,"ko","kommune","Våler","Østfold","SP","Senterpartiet",10,4
2015,"ko","kommune","Våler","Østfold","KRF","Kristelig Folkeparti",1,-1
2015,"ko","kommune","Våler","Østfold","MDG","Miljøpartiet De Grønne",0,0
2015,"ko","kommune","Våler","Østfold","V","Venstre",0,0
2015,"ko","kommune","Våler","Østfold","H","Høyre",4,-1
2015,"ko","kommune","Våler","Østfold","FRP","Fremskrittspartiet",3,-1
2015,"ko","kommune","Våler","Østfold","BLANKE","Blanke",0,0
2015,"ko","kommune","Våler","Østfold","Andre","Andre",0,0
2015,"ko","kommune","Våler","Østfold","Andre2","Andre2",0,0
2015,"ko","kommune","Hobøl","Østfold","A","Arbeiderpartiet",6,0
2015,"ko","kommune","Hobøl","Østfold","SP","Senterpartiet",2,0
2015,"ko","kommune","Hobøl","Østfold","KRF","Kristelig Folkeparti",1,0
2015,"ko","kommune","Hobøl","Østfold","MDG","Miljøpartiet De Grønne",1,1
2015,"ko","kommune","Hobøl","Østfold","V","Venstre",1,-2
2015,"ko","kommune","Hobøl","Østfold","H","Høyre",6,2
2015,"ko","kommune","Hobøl","Østfold","FRP","Fremskrittspartiet",4,-1
2015,"ko","kommune","Hobøl","Østfold","BLANKE","Blanke",0,0
2015,"ko","kommune","Hobøl","Østfold","Andre","Andre",0,0
2015,"ko","kommune","Hobøl","Østfold","Andre2","Andre2",0,0
2015,"ko","kommune","Vestby","Akershus","A","Arbeiderpartiet",12,1
2015,"ko","kommune","Vestby","Akershus","SV","Sosialistisk Venstreparti",2,0
2015,"ko","kommune","Vestby","Akershus","SP","Senterpartiet",2,0
2015,"ko","kommune","Vestby","Akershus","KRF","Kristelig Folkeparti",1,0
2015,"ko","kommune","Vestby","Akershus","MDG","Miljøpartiet De Grønne",2,2
2015,"ko","kommune","Vestby","Akershus","V","Venstre",1,-1
2015,"ko","kommune","Vestby","Akershus","H","Høyre",7,-7
2015,"ko","kommune","Vestby","Akershus","FRP","Fremskrittspartiet",4,1
2015,"ko","kommune","Vestby","Akershus","BLANKE","Blanke",0,0
2015,"ko","kommune","Vestby","Akershus","BYGDL","Bygdelista",4,4
2015,"ko","kommune","Vestby","Akershus","KRISTNE","Partiet De Kristne",0,0
2015,"ko","kommune","Vestby","Akershus","Andre","Andre",4,4
2015,"ko","kommune","Vestby","Akershus","Andre2","Andre2",0,0
2015,"ko","kommune","Ski","Akershus","A","Arbeiderpartiet",13,0
2015,"ko","kommune","Ski","Akershus","SV","Sosialistisk Venstreparti",2,0
2015,"ko","kommune","Ski","Akershus","RØDT","Rødt",1,1
2015,"ko","kommune","Ski","Akershus","SP","Senterpartiet",2,1
2015,"ko","kommune","Ski","Akershus","KRF","Kristelig Folkeparti",1,0
2015,"ko","kommune","Ski","Akershus","MDG","Miljøpartiet De Grønne",2,2
2015,"ko","kommune","Ski","Akershus","V","Venstre",2,-1
2015,"ko","kommune","Ski","Akershus","H","Høyre",14,-1
2015,"ko","kommune","Ski","Akershus","FRP","Fremskrittspartiet",3,-2
2015,"ko","kommune","Ski","Akershus","PP","Pensjonistpartiet",1,0
2015,"ko","kommune","Ski","Akershus","BLANKE","Blanke",0,0
2015,"ko","kommune","Ski","Akershus","Andre","Andre",1,0
2015,"ko","kommune","Ski","Akershus","Andre2","Andre2",0,0
2015,"ko","kommune","Ås","Akershus","A","Arbeiderpartiet",10,0
2015,"ko","kommune","Ås","Akershus","SV","Sosialistisk Venstreparti",2,-1
2015,"ko","kommune","Ås","Akershus","RØDT","Rødt",1,1
2015,"ko","kommune","Ås","Akershus","SP","Senterpartiet",4,1
2015,"ko","kommune","Ås","Akershus","KRF","Kristelig Folkeparti",1,0
2015,"ko","kommune","Ås","Akershus","MDG","Miljøpartiet De Grønne",3,2
2015,"ko","kommune","Ås","Akershus","V","Venstre",2,-1
2015,"ko","kommune","Ås","Akershus","H","Høyre",7,-1
2015,"ko","kommune","Ås","Akershus","FRP","Fremskrittspartiet",3,-1
2015,"ko","kommune","Ås","Akershus","BLANKE","Blanke",0,0
2015,"ko","kommune","Ås","Akershus","Andre","Andre",0,0
2015,"ko","kommune","Ås","Akershus","Andre2","Andre2",0,0
2015,"ko","kommune","Frogn","Akershus","A","Arbeiderpartiet",7,0
2015,"ko","kommune","Frogn","Akershus","SV","Sosialistisk Venstreparti",1,-1
2015,"ko","kommune","Frogn","Akershus","SP","Senterpartiet",1,0
2015,"ko","kommune","Frogn","Akershus","KRF","Kristelig Folkeparti",1,-1
2015,"ko","kommune","Frogn","Akershus","MDG","Miljøpartiet De Grønne",2,2
2015,"ko","kommune","Frogn","Akershus","V","Venstre",3,-2
2015,"ko","kommune","Frogn","Akershus","H","Høyre",12,2
2015,"ko","kommune","Frogn","Akershus","FRP","Fremskrittspartiet",3,0
2015,"ko","kommune","Frogn","Akershus","PP","Pensjonistpartiet",1,0
2015,"ko","kommune","Frogn","Akershus","BLANKE","Blanke",0,0
2015,"ko","kommune","Frogn","Akershus","Andre","Andre",1,0
2015,"ko","kommune","Frogn","Akershus","Andre2","Andre2",0,0
2015,"ko","kommune","Nesodden","Akershus","A","Arbeiderpartiet",9,0
2015,"ko","kommune","Nesodden","Akershus","SV","Sosialistisk Venstreparti",4,-1
2015,"ko","kommune","Nesodden","Akershus","RØDT","Rødt",2,0
2015,"ko","kommune","Nesodden","Akershus","SP","Senterpartiet",0,0
2015,"ko","kommune","Nesodden","Akershus","KRF","Kristelig Folkeparti",1,0
2015,"ko","kommune","Nesodden","Akershus","MDG","Miljøpartiet De Grønne",4,2
2015,"ko","kommune","Nesodden","Akershus","V","Venstre",2,0
2015,"ko","kommune","Nesodden","Akershus","H","Høyre",7,-1
2015,"ko","kommune","Nesodden","Akershus","FRP","Fremskrittspartiet",2,0
2015,"ko","kommune","Nesodden","Akershus","DEMN","Demokratene i Norge",0,0
2015,"ko","kommune","Nesodden","Akershus","BLANKE","Blanke",0,0
2015,"ko","kommune","Nesodden","Akershus","Andre","Andre",0,0
2015,"ko","kommune","Nesodden","Akershus","Andre2","Andre2",0,0
2015,"ko","kommune","Oppegård","Akershus","A","Arbeiderpartiet",8,0
2015,"ko","kommune","Oppegård","Akershus","SV","Sosialistisk Venstreparti",1,-1
2015,"ko","kommune","Oppegård","Akershus","RØDT","Rødt",0,0
2015,"ko","kommune","Oppegård","Akershus","KRF","Kristelig Folkeparti",2,1
2015,"ko","kommune","Oppegård","Akershus","MDG","Miljøpartiet De Grønne",3,3
2015,"ko","kommune","Oppegård","Akershus","V","Venstre",2,0
2015,"ko","kommune","Oppegård","Akershus","H","Høyre",13,-3
2015,"ko","kommune","Oppegård","Akershus","FRP","Fremskrittspartiet",2,0
2015,"ko","kommune","Oppegård","Akershus","BLANKE","Blanke",0,0
2015,"ko","kommune","Oppegård","Akershus","Andre","Andre",0,0
2015,"ko","kommune","Oppegård","Akershus","Andre2","Andre2",0,0
2015,"ko","kommune","Bærum","Akershus","A","Arbeiderpartiet",10,-1
2015,"ko","kommune","Bærum","Akershus","SV","Sosialistisk Venstreparti",2,0
2015,"ko","kommune","Bærum","Akershus","RØDT","Rødt",1,1
2015,"ko","kommune","Bærum","Akershus","SP","Senterpartiet",0,0
2015,"ko","kommune","Bærum","Akershus","KRF","Kristelig Folkeparti",1,0
2015,"ko","kommune","Bærum","Akershus","MDG","Miljøpartiet De Grønne",3,3
2015,"ko","kommune","Bærum","Akershus","V","Venstre",5,0
2015,"ko","kommune","Bærum","Akershus","H","Høyre",24,-3
2015,"ko","kommune","Bærum","Akershus","FRP","Fremskrittspartiet",4,0
2015,"ko","kommune","Bærum","Akershus","PP","Pensjonistpartiet",1,0
2015,"ko","kommune","Bærum","Akershus","BLANKE","Blanke",0,0
2015,"ko","kommune","Bærum","Akershus","KRISTNE","Partiet De Kristne",0,0
2015,"ko","kommune","Bærum","Akershus","Andre","Andre",1,0
2015,"ko","kommune","Bærum","Akershus","Andre2","Andre2",0,0
2015,"ko","kommune","Asker","Akershus","A","Arbeiderpartiet",9,-1
2015,"ko","kommune","Asker","Akershus","SV","Sosialistisk Venstreparti",1,0
2015,"ko","kommune","Asker","Akershus","RØDT","Rødt",0,0
2015,"ko","kommune","Asker","Akershus","SP","Senterpartiet",1,1
2015,"ko","kommune","Asker","Akershus","KRF","Kristelig Folkeparti",1,0
2015,"ko","kommune","Asker","Akershus","MDG","Miljøpartiet De Grønne",3,3
2015,"ko","kommune","Asker","Akershus","V","Venstre",4,1
2015,"ko","kommune","Asker","Akershus","H","Høyre",23,-2
2015,"ko","kommune","Asker","Akershus","FRP","Fremskrittspartiet",4,0
2015,"ko","kommune","Asker","Akershus","PP","Pensjonistpartiet",1,0
2015,"ko","kommune","Asker","Akershus","BLANKE","Blanke",0,0
2015,"ko","kommune","Asker","Akershus","Andre","Andre",1,0
2015,"ko","kommune","Asker","Akershus","Andre2","Andre2",0,-2
2015,"ko","kommune","Aurskog-Høland","Akershus","A","Arbeiderpartiet",15,2
2015,"ko","kommune","Aurskog-Høland","Akershus","SV","Sosialistisk Venstreparti",1,0
2015,"ko","kommune","Aurskog-Høland","Akershus","SP","Senterpartiet",4,-1
2015,"ko","kommune","Aurskog-Høland","Akershus","KRF","Kristelig Folkeparti",2,-1
2015,"ko","kommune","Aurskog-Høland","Akershus","MDG","Miljøpartiet De Grønne",1,1
2015,"ko","kommune","Aurskog-Høland","Akershus","V","Venstre",0,0
2015,"ko","kommune","Aurskog-Høland","Akershus","H","Høyre",4,-2
2015,"ko","kommune","Aurskog-Høland","Akershus","FRP","Fremskrittspartiet",8,1
2015,"ko","kommune","Aurskog-Høland","Akershus","BLANKE","Blanke",0,0
2015,"ko","kommune","Aurskog-Høland","Akershus","KRISTNE","Partiet De Kristne",0,0
2015,"ko","kommune","Aurskog-Høland","Akershus","Andre","Andre",0,0
2015,"ko","kommune","Aurskog-Høland","Akershus","Andre2","Andre2",0,0
2015,"ko","kommune","Sørum","Akershus","A","Arbeiderpartiet",11,-2
2015,"ko","kommune","Sørum","Akershus","SV","Sosialistisk Venstreparti",1,0
2015,"ko","kommune","Sørum","Akershus","SP","Senterpartiet",3,1
2015,"ko","kommune","Sørum","Akershus","KRF","Kristelig Folkeparti",2,1
2015,"ko","kommune","Sørum","Akershus","MDG","Miljøpartiet De Grønne",1,1
2015,"ko","kommune","Sørum","Akershus","V","Venstre",1,0
2015,"ko","kommune","Sørum","Akershus","H","Høyre",8,-1
2015,"ko","kommune","Sørum","Akershus","FRP","Fremskrittspartiet",4,0
2015,"ko","kommune","Sørum","Akershus","BLANKE","Blanke",0,0
2015,"ko","kommune","Sørum","Akershus","Andre","Andre",0,0
2015,"ko","kommune","Sørum","Akershus","Andre2","Andre2",0,0
2015,"ko","kommune","Fet","Akershus","A","Arbeiderpartiet",11,0
2015,"ko","kommune","Fet","Akershus","SV","Sosialistisk Venstreparti",1,0
2015,"ko","kommune","Fet","Akershus","SP","Senterpartiet",2,0
2015,"ko","kommune","Fet","Akershus","KRF","Kristelig Folkeparti",1,1
2015,"ko","kommune","Fet","Akershus","MDG","Miljøpartiet De Grønne",1,1
2015,"ko","kommune","Fet","Akershus","V","Venstre",1,-1
2015,"ko","kommune","Fet","Akershus","H","Høyre",6,-1
2015,"ko","kommune","Fet","Akershus","FRP","Fremskrittspartiet",4,0
2015,"ko","kommune","Fet","Akershus","BLANKE","Blanke",0,0
2015,"ko","kommune","Fet","Akershus","KRISTNE","Partiet De Kristne",0,0
2015,"ko","kommune","Fet","Akershus","Andre","Andre",0,0
2015,"ko","kommune","Fet","Akershus","Andre2","Andre2",0,0
2015,"ko","kommune","Rælingen","Akershus","A","Arbeiderpartiet",21,1
2015,"ko","kommune","Rælingen","Akershus","SV","Sosialistisk Venstreparti",1,0
2015,"ko","kommune","Rælingen","Akershus","RØDT","Rødt",0,0
2015,"ko","kommune","Rælingen","Akershus","MDG","Miljøpartiet De Grønne",1,1
2015,"ko","kommune","Rælingen","Akershus","V","Venstre",1,0
2015,"ko","kommune","Rælingen","Akershus","H","Høyre",6,-2
2015,"ko","kommune","Rælingen","Akershus","FRP","Fremskrittspartiet",3,-1
2015,"ko","kommune","Rælingen","Akershus","BLANKE","Blanke",0,0
2015,"ko","kommune","Rælingen","Akershus","KRFSP","Kristelig Folkeparti / Senterpartiet",2,2
2015,"ko","kommune","Rælingen","Akershus","Andre","Andre",2,2
2015,"ko","kommune","Rælingen","Akershus","Andre2","Andre2",0,-1
2015,"ko","kommune","Enebakk","Akershus","A","Arbeiderpartiet",8,1
2015,"ko","kommune","Enebakk","Akershus","SV","Sosialistisk Venstreparti",1,0
2015,"ko","kommune","Enebakk","Akershus","SP","Senterpartiet",4,1
2015,"ko","kommune","Enebakk","Akershus","KRF","Kristelig Folkeparti",1,0
2015,"ko","kommune","Enebakk","Akershus","MDG","Miljøpartiet De Grønne",1,1
2015,"ko","kommune","Enebakk","Akershus","V","Venstre",1,0
2015,"ko","kommune","Enebakk","Akershus","H","Høyre",6,-2
2015,"ko","kommune","Enebakk","Akershus","FRP","Fremskrittspartiet",5,-1
2015,"ko","kommune","Enebakk","Akershus","BLANKE","Blanke",0,0
2015,"ko","kommune","Enebakk","Akershus","Andre","Andre",0,0
2015,"ko","kommune","Enebakk","Akershus","Andre2","Andre2",0,0
2015,"ko","kommune","Lørenskog","Akershus","A","Arbeiderpartiet",21,0
2015,"ko","kommune","Lørenskog","Akershus","SV","Sosialistisk Venstreparti",1,-1
2015,"ko","kommune","Lørenskog","Akershus","RØDT","Rødt",0,0
